weekday;hour;average_delay_sec;average_delay_min;datas_index;gamma_expect;gamma_a;gamma_scale
Do;9.0;-119.29488680718188;-1.9882481134530314;"Int64Index([ 1450008,  1450029,  1450656,  1450677,  1451441,  1451469,
             1452153,  1452160,  1452167,  1452174,
            ...
            14733269, 14733856, 14733859, 14734476, 14734509, 14735051,
            14735596, 14736155, 14737271, 14737288],
           dtype='int64', length=6236)";1.9882481134530314;1.2;1.6568734278775263
Do;10.0;-113.58758361204013;-1.8931263935340021;"Int64Index([ 1450051,  1450072,  1450699,  1450720,  1451495,  1452181,
             1452188,  1452195,  1452202,  1452637,
            ...
            14733297, 14733300, 14733862, 14733887, 14733912, 14734540,
            14735084, 14735646, 14737306, 14737323],
           dtype='int64', length=5604)";1.8931263935340021;1.2;1.5776053279450017
Do;11.0;-113.72835137385512;-1.8954725228975853;"Int64Index([ 1450094,  1450115,  1450742,  1450763,  1451523,  1451549,
             1452209,  1452216,  1452223,  1452230,
            ...
            14733350, 14733915, 14733918, 14733943, 14734573, 14735115,
            14735697, 14736206, 14737341, 14737358],
           dtype='int64', length=5628)";1.8954725228975853;1.2;1.5795604357479878
Do;12.0;-115.47707317073171;-1.9246178861788619;"Int64Index([ 1450137,  1450158,  1450785,  1450806,  1451577,  1452237,
             1452244,  1452251,  1452258,  1452721,
            ...
            14733968, 14733971, 14733974, 14733999, 14734604, 14735148,
            14736256, 14737376, 14737393, 14737419],
           dtype='int64', length=6056)";1.9246178861788619;1.2;1.603848238482385
Do;13.0;-122.25;-2.0375;"Int64Index([ 1450180,  1450201,  1450828,  1450849,  1451603,  1451631,
             1452265,  1452272,  1452279,  1452286,
            ...
            14733437, 14734024, 14734027, 14734637, 14735179, 14735747,
            14736307, 14736730, 14736770, 14737444],
           dtype='int64', length=7020)";2.0375;1.2;1.6979166666666667
Do;14.0;-193.73193821624315;-3.228865636937386;"Int64Index([ 1450223,  1450244,  1450871,  1450892,  1451657,  1452300,
             1452307,  1452314,  1452321,  1452805,
            ...
            14733468, 14734030, 14734055, 14734080, 14734668, 14735212,
            14735798, 14736810, 14737470, 14737495],
           dtype='int64', length=7240)";3.228865636937386;1.2;2.6907213641144883
Do;15.0;-314.6564950562564;-5.244274917604273;"Int64Index([ 1450266,  1450287,  1450914,  1450935,  1451685,  1451711,
             1452328,  1452335,  1452342,  1452349,
            ...
            14734083, 14734086, 14734111, 14734701, 14735243, 14735848,
            14736357, 14736850, 14736899, 14737528],
           dtype='int64', length=7152)";5.244274917604273;1.2;4.370229098003561
Do;16.0;-359.630274735141;-5.993837912252349;"Int64Index([ 1450309,  1450330,  1450957,  1450978,  1451739,  1452356,
             1452363,  1452370,  1452377,  1452893,
            ...
            14733574, 14734136, 14734139, 14734142, 14734167, 14734732,
            14735276, 14736408, 14736902, 14737559],
           dtype='int64', length=7020)";5.993837912252349;1.2;4.994864926876958
Do;17.0;-257.86703338391504;-4.297783889731917;"Int64Index([ 1450352,  1450373,  1451000,  1451021,  1451765,  1451793,
             1452384,  1452391,  1452398,  1452405,
            ...
            14733605, 14734192, 14734195, 14734765, 14735307, 14735899,
            14736458, 14736905, 14736953, 14737585],
           dtype='int64', length=6904)";4.297783889731917;1.2;3.581486574776598
Do;18.0;-134.6916456759026;-2.2448607612650435;"Int64Index([ 1450395,  1450416,  1451043,  1451064,  1451819,  1452412,
             1452419,  1452421,  1452977,  1452987,
            ...
            14734198, 14734223, 14734248, 14734796, 14735340, 14735949,
            14737002, 14737004, 14737610, 14737628],
           dtype='int64', length=6376)";2.2448607612650435;1.2;1.870717301054203
Do;19.0;-37.97888455359192;-0.632981409226532;"Int64Index([ 1450438,  1450459,  1450461,  1451086,  1451107,  1451847,
             1451873,  1453019,  1453029,  1453040,
            ...
            14734278, 14734281, 14734829, 14735371, 14735374, 14735951,
            14736509, 14737006, 14737645, 14737662],
           dtype='int64', length=5720)";0.632981409226532;1.2;0.5274845076887767
Do;20.0;-72.51913265306122;-1.2086522108843536;"Int64Index([ 1451109,  1451892,  1451909,  1451928,  1453061,  1453071,
             1453082,  1453084,  1455441,  1455915,
            ...
            14732137, 14732904, 14732929, 14732954, 14732957, 14733688,
            14733690, 14734860, 14736542, 14737664],
           dtype='int64', length=5086)";1.2086522108843536;1.2;1.0072101757369614
Do;21.0;-56.37776431384429;-0.9396294052307381;"Int64Index([ 1451945,  1451964,  1460594,  1460616,  1461982,  1462723,
             1462756,  1463430,  1464170,  1464204,
            ...
            14732140, 14732165, 14732190, 14732193, 14732960, 14732985,
            14733010, 14734893, 14736576, 14736626],
           dtype='int64', length=4004)";0.9396294052307381;1.2;0.7830245043589484
Do;22.0;-32.10879190385832;-0.5351465317309719;"Int64Index([ 1451981,  1452000,  1452017,  1452036,  1460636,  1460658,
             1462016,  1462049,  1462790,  1463463,
            ...
            14731418, 14731421, 14732196, 14732221, 14732246, 14733013,
            14733016, 14733041, 14734918, 14734920],
           dtype='int64', length=3832)";0.5351465317309719;1.2;0.4459554431091433
Do;23.0;14.818791946308725;0.24697986577181208;"Int64Index([ 1452053,  1452072,  1460678,  1460700,  1462083,  1462823,
             1462856,  1463530,  1464271,  1464304,
            ...
            14729982, 14731424, 14731449, 14731474, 14732249, 14732252,
            14732277, 14733066, 14733069, 14736677],
           dtype='int64', length=3420)";-0.24697986577181208;1.2;-0.2058165548098434
Fr;0.0;-11.551688311688311;-0.19252813852813852;"Int64Index([ 2175940,  2175952,  2175965,  2176919,  2176937,  2176939,
             2179075,  2179090,  2179106,  2179319,
            ...
            15453882, 15456190, 15458268, 15458718, 15458721, 15461543,
            15461545, 15461628, 15462434, 15462436],
           dtype='int64', length=3447)";0.19252813852813852;1.2;0.16044011544011544
Fr;1.0;-73.1396449704142;-1.2189940828402366;"Int64Index([ 2175976,  2175989,  2176000,  2176013,  2179120,  2179136,
             2179150,  2179166,  2179357,  2179370,
            ...
            15380902, 15380910, 15381336, 15381344, 15381770, 15381778,
            15417621, 15418366, 15437640, 15461677],
           dtype='int64', length=1089)";1.2189940828402366;1.2;1.0158284023668638
Fr;2.0;-39.410224438902745;-0.6568370739817124;"Int64Index([ 2176024,  2176037,  2176048,  2176061,  2179180,  2179196,
             2179210,  2179226,  2179407,  2179420,
            ...
            15380918, 15380926, 15381352, 15381360, 15381786, 15381794,
            15417650, 15417653, 15437684, 15461723],
           dtype='int64', length=1045)";0.6568370739817124;1.2;0.5473642283180937
Fr;3.0;-10.422268907563025;-0.17370448179271708;"Int64Index([ 2174452,  2174462,  2174473,  2174483,  2174547,  2174583,
             2174607,  2174619,  2176072,  2176085,
            ...
            15422202, 15440961, 15442877, 15454637, 15454653, 15458271,
            15458287, 15459088, 15459132, 15461725],
           dtype='int64', length=1296)";0.17370448179271708;1.2;0.14475373482726425
Fr;4.0;6.379115989320677;0.10631859982201128;"Int64Index([ 2174494,  2174504,  2174506,  2174549,  2174585,  2174641,
             2174643,  2174645,  2176120,  2176133,
            ...
            15457850, 15457866, 15458303, 15458319, 15459090, 15459134,
            15459137, 15459170, 15460229, 15460247],
           dtype='int64', length=4633)";-0.10631859982201128;1.2;-0.0885988331850094
Fr;5.0;-4.620049228015216;-0.07700082046692028;"Int64Index([ 2174666,  2174687,  2175293,  2175314,  2175335,  2177253,
             2177263,  2177274,  2177284,  2179692,
            ...
            15457461, 15457477, 15457882, 15458335, 15459201, 15460297,
            15460806, 15460857, 15461728, 15461759],
           dtype='int64', length=5692)";0.07700082046692028;1.2;0.06416735038910024
Fr;6.0;-25.124647302904563;-0.4187441217150761;"Int64Index([ 2174709,  2174730,  2175357,  2175378,  2176137,  2176163,
             2177295,  2177305,  2177316,  2177326,
            ...
            15457898, 15457914, 15458351, 15459234, 15459776, 15459809,
            15460348, 15461547, 15461790, 15462439],
           dtype='int64', length=7566)";0.4187441217150761;1.2;0.3489534347625634
Fr;7.0;-143.97152229014463;-2.3995253715024107;"Int64Index([ 2174752,  2174773,  2175400,  2175421,  2176191,  2176217,
             2176940,  2176948,  2176955,  2177337,
            ...
            15459298, 15459840, 15460398, 15460907, 15461563, 15461579,
            15461581, 15461823, 15462463, 15462488],
           dtype='int64', length=8276)";2.3995253715024107;1.2;1.999604476252009
Fr;8.0;-127.60726130214697;-2.126787688369116;"Int64Index([ 2174795,  2174816,  2175443,  2175464,  2176245,  2176962,
             2176969,  2176976,  2177383,  2177393,
            ...
            15457946, 15458399, 15458740, 15458756, 15459873, 15460958,
            15461854, 15461887, 15462514, 15462539],
           dtype='int64', length=6992)";2.126787688369116;1.2;1.7723230736409301
Fr;9.0;-106.16424157863266;-1.7694040263105442;"Int64Index([ 2174838,  2174859,  2175486,  2175507,  2176271,  2176299,
             2176983,  2176990,  2176997,  2177004,
            ...
            15458415, 15458772, 15459329, 15459362, 15459904, 15460449,
            15461008, 15461918, 15462557, 15462574],
           dtype='int64', length=6184)";1.7694040263105442;1.2;1.474503355258787
Fr;10.0;-112.67264957264958;-1.8778774928774928;"Int64Index([ 2174881,  2174902,  2175529,  2175550,  2176325,  2177011,
             2177018,  2177025,  2177032,  2177467,
            ...
            15457573, 15457994, 15458431, 15458788, 15459393, 15459937,
            15460499, 15461951, 15462592, 15462609],
           dtype='int64', length=5556)";1.8778774928774928;1.2;1.5648979107312442
Fr;11.0;-151.85674518201284;-2.5309457530335475;"Int64Index([ 2174924,  2174945,  2175572,  2175593,  2176353,  2176379,
             2177039,  2177046,  2177053,  2177060,
            ...
            15458463, 15458804, 15458820, 15459426, 15459968, 15460550,
            15461059, 15461982, 15462627, 15462644],
           dtype='int64', length=5582)";2.5309457530335475;1.2;2.1091214608612896
Fr;12.0;-188.07517730496454;-3.1345862884160756;"Int64Index([ 2174967,  2174988,  2175615,  2175636,  2176407,  2177067,
             2177074,  2177081,  2177088,  2177551,
            ...
            15458026, 15458479, 15458836, 15459457, 15460001, 15461109,
            15462015, 15462662, 15462679, 15462705],
           dtype='int64', length=6018)";3.1345862884160756;1.2;2.6121552403467296
Fr;13.0;-233.9097983728334;-3.8984966395472234;"Int64Index([ 2175010,  2175031,  2175658,  2175679,  2176433,  2176461,
             2177095,  2177102,  2177109,  2177116,
            ...
            15457637, 15458042, 15458495, 15458852, 15459490, 15460032,
            15460600, 15461160, 15462046, 15462730],
           dtype='int64', length=7008)";3.8984966395472234;1.2;3.248747199622686
Fr;14.0;-287.48490664805445;-4.791415110800908;"Int64Index([ 2175053,  2175074,  2175701,  2175722,  2176487,  2177130,
             2177137,  2177144,  2177151,  2177639,
            ...
            15458058, 15458074, 15458511, 15458868, 15459521, 15460065,
            15460651, 15462079, 15462756, 15462781],
           dtype='int64', length=7186)";4.791415110800908;1.2;3.992845925667423
Fr;15.0;-263.74306306306306;-4.395717717717718;"Int64Index([ 2175096,  2175117,  2175744,  2175765,  2176515,  2176541,
             2177158,  2177165,  2177172,  2177179,
            ...
            15458090, 15458527, 15458543, 15458884, 15459554, 15460096,
            15460701, 15461210, 15462110, 15462814],
           dtype='int64', length=7071)";4.395717717717718;1.2;3.6630980980980983
Fr;16.0;-217.4081406105458;-3.623469010175763;"Int64Index([ 2175139,  2175160,  2175787,  2175808,  2176569,  2177186,
             2177193,  2177200,  2177207,  2177723,
            ...
            15458106, 15458559, 15458900, 15458916, 15459585, 15460129,
            15461261, 15462136, 15462161, 15462845],
           dtype='int64', length=6936)";3.623469010175763;1.2;3.0195575084798025
Fr;17.0;-152.1458777885548;-2.5357646298092464;"Int64Index([ 2175182,  2175203,  2175830,  2175851,  2176595,  2176623,
             2177214,  2177221,  2177228,  2177235,
            ...
            15458122, 15458138, 15458575, 15458932, 15459618, 15460160,
            15460752, 15461311, 15462194, 15462871],
           dtype='int64', length=6846)";2.5357646298092464;1.2;2.1131371915077053
Fr;18.0;-95.63435556508685;-1.5939059260847808;"Int64Index([ 2175225,  2175246,  2175873,  2175894,  2176649,  2177242,
             2177249,  2177251,  2177807,  2177817,
            ...
            15457733, 15458154, 15458591, 15458948, 15459649, 15460193,
            15460802, 15462225, 15462896, 15462914],
           dtype='int64', length=6305)";1.5939059260847808;1.2;1.3282549384039841
Fr;19.0;-45.53591160220994;-0.7589318600368323;"Int64Index([ 2175268,  2175289,  2175291,  2175916,  2175937,  2176677,
             2176703,  2177849,  2177859,  2177870,
            ...
            15458623, 15458964, 15459682, 15460224, 15460227, 15460804,
            15461362, 15462258, 15462931, 15462948],
           dtype='int64', length=5664)";0.7589318600368323;1.2;0.6324432166973603
Fr;20.0;-89.74973002159827;-1.4958288336933045;"Int64Index([ 2175939,  2176722,  2176739,  2176758,  2177891,  2177901,
             2177912,  2177914,  2180169,  2180643,
            ...
            15457765, 15457781, 15458186, 15458639, 15458980, 15458996,
            15459713, 15461395, 15462289, 15462950],
           dtype='int64', length=5027)";1.4958288336933045;1.2;1.2465240280777539
Fr;21.0;-80.93362282878412;-1.3488937138130688;"Int64Index([ 2176775,  2176794,  2185322,  2185344,  2187204,  2187945,
             2187978,  2188652,  2189392,  2189426,
            ...
            15456886, 15457797, 15458202, 15458218, 15458655, 15459012,
            15459746, 15461429, 15461479, 15462322],
           dtype='int64', length=3985)";1.3488937138130688;1.2;1.124078094844224
Fr;22.0;-58.138068370394954;-0.9689678061732493;"Int64Index([ 2176811,  2176830,  2176847,  2176866,  2185364,  2185386,
             2187238,  2187271,  2188012,  2188685,
            ...
            15457829, 15458234, 15458671, 15458687, 15459028, 15459043,
            15459771, 15459773, 15462353, 15462386],
           dtype='int64', length=3704)";0.9689678061732493;1.2;0.8074731718110411
Fr;23.0;-9.674796747967479;-0.16124661246612465;"Int64Index([ 2176883,  2176902,  2185406,  2185428,  2187305,  2188045,
             2188078,  2188752,  2189493,  2189526,
            ...
            15456187, 15456904, 15457844, 15457847, 15458250, 15458265,
            15458703, 15459046, 15461530, 15462417],
           dtype='int64', length=3354)";0.16124661246612465;1.2;0.13437217705510388
Sa;0.0;-20.824987605354487;-0.34708312675590813;"Int64Index([ 2896362,  2896374,  2896387,  2897414,  2897432,  2897434,
             2899627,  2899629,  2899647,  2899688,
            ...
            16007411, 16009784, 16009786, 16010613, 16013376, 16013378,
            16014209, 16014946, 16014948, 16015744],
           dtype='int64', length=3496)";0.34708312675590813;1.2;0.2892359389632568
Sa;1.0;-98.99544937428897;-1.6499241562381495;"Int64Index([ 2896398,  2896411,  2896422,  2896435,  2902780,  2902815,
             2902925,  2903027,  2903464,  2903473,
            ...
            15962474, 15963527, 15963751, 15976785, 15980889, 15983256,
            16006743, 16006751, 16010646, 16010679],
           dtype='int64', length=1090)";1.6499241562381495;1.2;1.3749367968651247
Sa;2.0;-74.10397196261682;-1.2350661993769472;"Int64Index([ 2896446,  2896459,  2896470,  2896483,  2899732,  2902845,
             2902960,  2903057,  2903092,  2903512,
            ...
            15954967, 15955009, 15962516, 15976805, 15976825, 15983285,
            15983288, 16006759, 16006767, 16010712],
           dtype='int64', length=1059)";1.2350661993769472;1.2;1.0292218328141227
Sa;3.0;-29.09259259259259;-0.48487654320987655;"Int64Index([ 2895838,  2895852,  2895874,  2895944,  2895956,  2896494,
             2896507,  2896518,  2896531,  2896627,
            ...
            15932896, 15971742, 15994427, 15994443, 15995109, 15995125,
            15996148, 15998194, 15998210, 16004306],
           dtype='int64', length=1139)";0.48487654320987655;1.2;0.40406378600823045
Sa;4.0;-22.175249169435215;-0.36958748615725356;"Int64Index([ 2895840,  2895886,  2895908,  2895978,  2895990,  2896542,
             2896555,  2896566,  2896579,  2896718,
            ...
            15997139, 15997773, 15997789, 15998226, 15998242, 16001737,
            16004308, 16009788, 16009821, 16015746],
           dtype='int64', length=1625)";0.36958748615725356;1.2;0.3079895717977113
Sa;5.0;-5.743810178817056;-0.09573016964695094;"Int64Index([ 2895920,  2895922,  2896012,  2896014,  2896590,  2896603,
             2896605,  2898427,  2898429,  2898540,
            ...
            16000107, 16001767, 16001797, 16003662, 16003692, 16009032,
            16009063, 16009854, 16010714, 16010747],
           dtype='int64', length=3830)";0.09573016964695094;1.2;0.07977514137245913
Sa;6.0;-10.979094076655052;-0.1829849012775842;"Int64Index([ 2897692,  2897703,  2898724,  2898741,  2898758,  2900362,
             2900388,  2901120,  2901864,  2901890,
            ...
            16009096, 16009887, 16010780, 16010813, 16011943, 16011980,
            16012560, 16013380, 16013415, 16014950],
           dtype='int64', length=3336)";0.1829849012775842;1.2;0.15248741773132019
Sa;7.0;-24.204143000334113;-0.4034023833389019;"Int64Index([ 2897713,  2897724,  2897734,  2897745,  2898775,  2898792,
             2898809,  2900414,  2901146,  2901172,
            ...
            16006784, 16009127, 16009920, 16010846, 16012015, 16012597,
            16012632, 16013452, 16014985, 16015022],
           dtype='int64', length=3438)";0.4034023833389019;1.2;0.33616865278241825
Sa;8.0;-13.772557394554191;-0.22954262324256985;"Int64Index([ 2896722,  2896748,  2897755,  2897766,  2897776,  2897787,
             2898826,  2898843,  2898860,  2899734,
            ...
            16009953, 16010879, 16011444, 16012052, 16012669, 16013487,
            16013524, 16014211, 16014246, 16015057],
           dtype='int64', length=4457)";0.22954262324256985;1.2;0.19128551936880822
Sa;9.0;7.958543289051764;0.13264238815086274;"Int64Index([ 2896016,  2896776,  2896802,  2897435,  2897443,  2897450,
             2897797,  2897808,  2897818,  2897829,
            ...
            16010019, 16010912, 16011477, 16011510, 16012087, 16012124,
            16012704, 16013559, 16014283, 16015094],
           dtype='int64', length=5151)";-0.13264238815086274;1.2;-0.11053532345905229
Sa;10.0;-29.94337433279183;-0.49905623887986383;"Int64Index([ 2896037,  2896058,  2896830,  2897457,  2897464,  2897471,
             2897478,  2897839,  2897850,  2897860,
            ...
            16009255, 16010052, 16010945, 16011543, 16012159, 16012741,
            16013596, 16014318, 16014355, 16015129],
           dtype='int64', length=4953)";0.49905623887986383;1.2;0.4158801990665532
Sa;11.0;-67.20009306654258;-1.1200015511090429;"Int64Index([ 2896080,  2896101,  2896856,  2896884,  2897485,  2897492,
             2897499,  2897506,  2897881,  2897892,
            ...
            16010085, 16010978, 16011011, 16011576, 16012196, 16012776,
            16012813, 16013631, 16014390, 16015166],
           dtype='int64', length=4939)";1.1200015511090429;1.2;0.9333346259242025
Sa;12.0;-90.3537337291619;-1.5058955621526984;"Int64Index([ 2896123,  2896144,  2896910,  2897513,  2897520,  2897527,
             2897534,  2897923,  2897934,  2897944,
            ...
            16009319, 16010118, 16011044, 16011609, 16012231, 16012848,
            16013668, 16014427, 16015201, 16015238],
           dtype='int64', length=5049)";1.5058955621526984;1.2;1.254912968460582
Sa;13.0;-109.86012861736334;-1.8310021436227224;"Int64Index([ 2896166,  2896187,  2896938,  2896964,  2897541,  2897548,
             2897555,  2897562,  2897965,  2897976,
            ...
            16009383, 16010151, 16011077, 16011642, 16012268, 16012885,
            16013703, 16013740, 16014462, 16015273],
           dtype='int64', length=5027)";1.8310021436227224;1.2;1.5258351196856021
Sa;14.0;-117.75842044134727;-1.962640340689121;"Int64Index([ 2896209,  2896230,  2896992,  2897569,  2897576,  2897583,
             2897590,  2898007,  2898018,  2898028,
            ...
            16010217, 16011110, 16011675, 16011708, 16012303, 16012340,
            16012920, 16013775, 16014499, 16015310],
           dtype='int64', length=5019)";1.962640340689121;1.2;1.6355336172409343
Sa;15.0;-155.85301837270342;-2.5975503062117236;"Int64Index([ 2896252,  2896273,  2897018,  2897046,  2897597,  2897604,
             2897611,  2897618,  2898049,  2898060,
            ...
            16009447, 16010250, 16011143, 16011741, 16012375, 16012957,
            16013812, 16014534, 16014571, 16015345],
           dtype='int64', length=5038)";2.5975503062117236;1.2;2.1646252551764364
Sa;16.0;-202.1744075829384;-3.3695734597156397;"Int64Index([ 2896295,  2896316,  2897072,  2897625,  2897632,  2897639,
             2897646,  2898091,  2898102,  2898112,
            ...
            16010283, 16011176, 16011209, 16011774, 16012412, 16012992,
            16013029, 16013847, 16014606, 16015382],
           dtype='int64', length=5067)";3.3695734597156397;1.2;2.8079778830963664
Sa;17.0;-169.89268292682928;-2.8315447154471545;"Int64Index([ 2896338,  2896359,  2897100,  2897126,  2897653,  2897660,
             2897667,  2897674,  2898133,  2898144,
            ...
            16009511, 16010316, 16011242, 16011807, 16012447, 16013064,
            16013884, 16014643, 16015417, 16015454],
           dtype='int64', length=5031)";2.8315447154471545;1.2;2.359620596205962
Sa;18.0;-105.07932011331445;-1.7513220018885742;"Int64Index([ 2896361,  2897145,  2897162,  2897681,  2897688,  2897690,
             2898175,  2898186,  2898196,  2898207,
            ...
            16010382, 16011275, 16011840, 16011873, 16012484, 16013101,
            16013919, 16013956, 16014678, 16015489],
           dtype='int64', length=4778)";1.7513220018885742;1.2;1.459435001573812
Sa;19.0;-60.354313619099294;-1.0059052269849882;"Int64Index([ 2897181,  2897198,  2898217,  2898228,  2898238,  2898249,
             2899387,  2899404,  2899421,  2900150,
            ...
            16010415, 16011308, 16011341, 16011906, 16012519, 16012556,
            16013136, 16013991, 16014715, 16015526],
           dtype='int64', length=4495)";1.0059052269849882;1.2;0.8382543558208235
Sa;20.0;-83.49155937052933;-1.3915259895088221;"Int64Index([ 2897217,  2897234,  2897253,  2898259,  2898270,  2898280,
             2898291,  2899438,  2899455,  2899472,
            ...
            16010448, 16011374, 16011939, 16012558, 16013173, 16013208,
            16014028, 16014750, 16014787, 16015561],
           dtype='int64', length=4234)";1.3915259895088221;1.2;1.1596049912573518
Sa;21.0;-53.92407809110629;-0.8987346348517715;"Int64Index([ 2897270,  2897289,  2898293,  2899489,  2899506,  2899523,
             2900228,  2900254,  2900960,  2901692,
            ...
            16010481, 16010514, 16011407, 16011941, 16013245, 16014063,
            16014100, 16014822, 16015598, 16015633],
           dtype='int64', length=3847)";0.8987346348517715;1.2;0.7489455290431429
Sa;22.0;-41.22857142857143;-0.6871428571428572;"Int64Index([ 2897306,  2897325,  2897342,  2897361,  2899540,  2899557,
             2899574,  2900280,  2900986,  2901012,
            ...
            16009736, 16010547, 16011440, 16011442, 16013280, 16013317,
            16014135, 16014859, 16014894, 16015670],
           dtype='int64', length=3558)";0.6871428571428572;1.2;0.5726190476190477
Sa;23.0;-4.884979190314037;-0.08141631983856729;"Int64Index([ 2897378,  2897397,  2899591,  2899608,  2899625,  2900306,
             2900332,  2901038,  2901770,  2901796,
            ...
            16006719, 16007368, 16009767, 16010580, 16013352, 16014172,
            16014207, 16014931, 16015705, 16015742],
           dtype='int64', length=3274)";0.08141631983856729;1.2;0.06784693319880608
So;0.0;19.788334901222953;0.3298055816870492;"Int64Index([ 3444683,  3444695,  3444708,  3446253,  3446271,  3446273,
             3447048,  3447051,  3448539,  3448557,
            ...
            16499606, 16499840, 16499848, 16499850, 16500468, 16500476,
            16500484, 16500712, 16500720, 16500728],
           dtype='int64', length=3664)";-0.3298055816870492;1.2;-0.2748379847392077
So;1.0;-24.0879917184265;-0.4014665286404417;"Int64Index([ 3444719,  3444732,  3444743,  3444756,  3450004,  3450037,
             3450071,  3450410,  3450512,  3450629,
            ...
            16492568, 16492570, 16493296, 16493301, 16493332, 16493615,
            16498550, 16498572, 16500486, 16500730],
           dtype='int64', length=1227)";0.4014665286404417;1.2;0.3345554405337014
So;2.0;-2.5260243632336654;-0.042100406053894424;"Int64Index([ 3444767,  3444780,  3444791,  3444804,  3448642,  3450104,
             3450445,  3450542,  3450577,  3450694,
            ...
            16467961, 16471886, 16472635, 16472677, 16478837, 16483674,
            16483677, 16493363, 16498595, 16498617],
           dtype='int64', length=1128)";0.042100406053894424;1.2;0.03508367171157869
So;3.0;-45.078626799557036;-0.7513104466592839;"Int64Index([ 3444466,  3444476,  3444487,  3444497,  3444680,  3444815,
             3444828,  3444839,  3444852,  3445020,
            ...
            16485920, 16485936, 16486666, 16486682, 16487380, 16487801,
            16487817, 16489313, 16491481, 16491489],
           dtype='int64', length=1191)";0.7513104466592839;1.2;0.6260920388827367
So;4.0;-26.88135593220339;-0.4480225988700565;"Int64Index([ 3444508,  3444518,  3444529,  3444539,  3444682,  3444863,
             3444876,  3444887,  3444900,  3445111,
            ...
            16490650, 16491055, 16491071, 16491497, 16491505, 16491507,
            16491509, 16491785, 16492572, 16492583],
           dtype='int64', length=1609)";0.4480225988700565;1.2;0.3733521657250471
So;5.0;-33.47357440890125;-0.5578929068150208;"Int64Index([ 3444550,  3444560,  3444571,  3444581,  3444911,  3444924,
             3444935,  3444948,  3448008,  3448277,
            ...
            16491517, 16491525, 16491533, 16491792, 16491800, 16492595,
            16492606, 16492618, 16492629, 16493617],
           dtype='int64', length=1868)";0.5578929068150208;1.2;0.464910755679184
So;6.0;7.376233864844343;0.12293723108073905;"Int64Index([ 3444592,  3444602,  3444613,  3444623,  3444959,  3444972,
             3444983,  3444996,  3444998,  3445115,
            ...
            16493633, 16493641, 16494080, 16494088, 16494704, 16494741,
            16495537, 16496154, 16496189, 16497696],
           dtype='int64', length=3392)";-0.12293723108073905;1.2;-0.10244769256728255
So;7.0;1.8450656786796902;0.030751094644661504;"Int64Index([ 3444625,  3444626,  3444627,  3444631,  3445151,  3445170,
             3446292,  3446311,  3446328,  3446347,
            ...
            16494104, 16494112, 16494776, 16495574, 16495609, 16496226,
            16497731, 16497768, 16498619, 16498642],
           dtype='int64', length=3551)";-0.030751094644661504;1.2;-0.025625912203884587
So;8.0;-18.330117899249732;-0.30550196498749554;"Int64Index([ 3445187,  3445206,  3445223,  3445242,  3446364,  3446383,
             3447309,  3447320,  3448722,  3449376,
            ...
            16494324, 16494813, 16494848, 16495646, 16496261, 16496298,
            16497803, 16498664, 16498687, 16500048],
           dtype='int64', length=3253)";0.30550196498749554;1.2;0.254584970822913
So;9.0;-26.005788712011576;-0.4334298118668596;"Int64Index([ 3445259,  3445278,  3445295,  3445660,  3446400,  3446419,
             3446436,  3447052,  3447060,  3447067,
            ...
            16496985, 16497020, 16497840, 16498709, 16499852, 16499860,
            16499868, 16500056, 16500064, 16500072],
           dtype='int64', length=4067)";0.4334298118668596;1.2;0.3611915098890497
So;10.0;1.0957642725598526;0.018262737875997543;"Int64Index([ 3445314,  3445331,  3445677,  3445696,  3446455,  3446472,
             3447074,  3447081,  3447088,  3447095,
            ...
            16496370, 16497057, 16497875, 16497912, 16498732, 16498754,
            16499876, 16499884, 16500080, 16500088],
           dtype='int64', length=4395)";-0.018262737875997543;1.2;-0.015218948229997952
So;11.0;-36.79456112008616;-0.6132426853347693;"Int64Index([ 3445350,  3445367,  3445713,  3445732,  3446491,  3446508,
             3447102,  3447109,  3447116,  3447123,
            ...
            16497129, 16497947, 16498777, 16498799, 16499892, 16499900,
            16499908, 16500096, 16500104, 16500112],
           dtype='int64', length=4248)";0.6132426853347693;1.2;0.5110355711123078
So;12.0;-61.893127705627705;-1.0315521284271285;"Int64Index([ 3445386,  3445403,  3445749,  3445768,  3446527,  3446544,
             3447130,  3447137,  3447144,  3447151,
            ...
            16499616, 16499624, 16499916, 16499924, 16500120, 16500128,
            16500244, 16500252, 16500488, 16500496],
           dtype='int64', length=4226)";1.0315521284271285;1.2;0.8596267736892738
So;13.0;-83.84825534216932;-1.3974709223694888;"Int64Index([ 3445422,  3445439,  3445785,  3445804,  3446563,  3446580,
             3447158,  3447165,  3447172,  3447179,
            ...
            16499932, 16499940, 16499948, 16500136, 16500144, 16500152,
            16500260, 16500268, 16500504, 16500512],
           dtype='int64', length=4215)";1.3974709223694888;1.2;1.164559101974574
So;14.0;-94.19225598279107;-1.5698709330465177;"Int64Index([ 3445458,  3445475,  3445821,  3445840,  3446599,  3446616,
             3447186,  3447193,  3447200,  3447207,
            ...
            16499648, 16499656, 16499956, 16499964, 16500160, 16500168,
            16500276, 16500284, 16500520, 16500528],
           dtype='int64', length=4229)";1.5698709330465177;1.2;1.308225777538765
