line,departure_name,departure_time,arrival_time,arrival_name,distance,pause,rotation_id,vehicle_type
LINE_18,S_37,2022-03-07 01:13:00,2022-03-07 02:03:00,S_37,20434,10,4374475,CKB
LINE_18,S_37,2022-03-07 02:13:00,2022-03-07 03:03:00,S_37,20434,10,4374475,CKB
LINE_18,S_37,2022-03-07 03:13:00,2022-03-07 04:03:00,S_37,20434,0,4374475,CKB
LINE_18,S_37,2022-03-07 04:03:00,2022-03-07 04:03:00,DEPS_1,0.06,0,4374475,CKB
LINE_19,DEPS_1,2022-03-07 00:24:00,2022-03-07 00:24:00,S_38,0.06,0,4456537,CKB
LINE_19,S_38,2022-03-07 00:24:00,2022-03-07 00:48:00,OPPS_39,11.86,4,4456537,CKB
LINE_19,OPPS_39,2022-03-07 00:52:00,2022-03-07 01:14:00,S_38,11139,10,4456537,CKB
LINE_19,S_38,2022-03-07 01:24:00,2022-03-07 01:48:00,OPPS_39,11.86,4,4456537,CKB
LINE_19,OPPS_39,2022-03-07 01:52:00,2022-03-07 02:14:00,S_38,11139,10,4456537,CKB
LINE_19,S_38,2022-03-07 02:24:00,2022-03-07 02:48:00,OPPS_39,11.86,4,4456537,CKB
LINE_19,OPPS_39,2022-03-07 02:52:00,2022-03-07 03:14:00,S_38,11139,10,4456537,CKB
LINE_19,S_38,2022-03-07 03:24:00,2022-03-07 03:48:00,OPPS_39,11.86,4,4456537,CKB
LINE_19,OPPS_39,2022-03-07 03:52:00,2022-03-07 04:14:00,S_38,11139,0,4456537,CKB
LINE_19,S_38,2022-03-07 04:14:00,2022-03-07 04:14:00,DEPS_1,0.06,0,4456537,CKB
LINE_19,DEPS_1,2022-03-07 00:22:00,2022-03-07 00:22:00,OPPS_39,0.06,0,4456538,CKB
LINE_19,OPPS_39,2022-03-07 00:22:00,2022-03-07 00:44:00,S_38,11139,10,4456538,CKB
LINE_19,S_38,2022-03-07 00:54:00,2022-03-07 01:18:00,OPPS_39,11.86,4,4456538,CKB
LINE_19,OPPS_39,2022-03-07 01:22:00,2022-03-07 01:44:00,S_38,11139,10,4456538,CKB
LINE_19,S_38,2022-03-07 01:54:00,2022-03-07 02:18:00,OPPS_39,11.86,4,4456538,CKB
LINE_19,OPPS_39,2022-03-07 02:22:00,2022-03-07 02:44:00,S_38,11139,10,4456538,CKB
LINE_19,S_38,2022-03-07 02:54:00,2022-03-07 03:18:00,OPPS_39,11.86,4,4456538,CKB
LINE_19,OPPS_39,2022-03-07 03:22:00,2022-03-07 03:44:00,S_38,11139,10,4456538,CKB
LINE_19,S_38,2022-03-07 03:54:00,2022-03-07 04:18:00,OPPS_39,11.86,4,4456538,CKB
LINE_19,OPPS_39,2022-03-07 04:22:00,2022-03-07 04:44:00,S_38,11139,0,4456538,CKB
LINE_19,S_38,2022-03-07 04:44:00,2022-03-07 04:44:00,DEPS_1,0.06,0,4456538,CKB
LINE_0,DEPS_1,2022-03-13 20:51:00,2022-03-13 20:51:00,S_0,0.06,0,4454973,CKB
LINE_0,S_0,2022-03-13 20:51:00,2022-03-13 21:24:00,S_2,14519,4,4454973,CKB
LINE_0,S_2,2022-03-13 21:28:00,2022-03-13 22:03:00,S_0,13541,8,4454973,CKB
LINE_0,S_0,2022-03-13 22:11:00,2022-03-13 22:44:00,S_2,14519,4,4454973,CKB
LINE_0,S_2,2022-03-13 22:48:00,2022-03-13 23:23:00,S_0,13541,8,4454973,CKB
LINE_0,S_0,2022-03-13 23:31:00,2022-03-14 00:04:00,S_2,14519,4,4454973,CKB
LINE_0,S_2,2022-03-14 00:08:00,2022-03-14 00:39:00,S_5,12213,0,4454973,CKB
LINE_1,S_5,2022-03-14 00:39:00,2022-03-14 00:47:00,OPPS_3,4.0,2,4454973,CKB
LINE_1,OPPS_3,2022-03-14 00:49:00,2022-03-14 01:12:00,S_4,8.36,6,4454973,CKB
LINE_1,S_4,2022-03-14 01:18:00,2022-03-14 01:36:00,OPPS_3,9067,13,4454973,CKB
LINE_1,OPPS_3,2022-03-14 01:49:00,2022-03-14 02:12:00,S_4,8.36,6,4454973,CKB
LINE_1,S_4,2022-03-14 02:18:00,2022-03-14 02:36:00,OPPS_3,9067,13,4454973,CKB
LINE_1,OPPS_3,2022-03-14 02:49:00,2022-03-14 03:12:00,S_4,8.36,6,4454973,CKB
LINE_1,S_4,2022-03-14 03:18:00,2022-03-14 03:36:00,OPPS_3,9067,13,4454973,CKB
LINE_1,OPPS_3,2022-03-14 03:49:00,2022-03-14 04:12:00,S_4,8.36,0,4454973,CKB
LINE_1,S_4,2022-03-14 04:12:00,2022-03-14 04:12:00,DEPS_1,0.06,0,4454973,CKB
LINE_0,DEPS_1,2022-03-13 21:31:00,2022-03-13 21:31:00,S_0,0.06,0,4454974,CKB
LINE_0,S_0,2022-03-13 21:31:00,2022-03-13 22:04:00,S_2,14519,4,4454974,CKB
LINE_0,S_2,2022-03-13 22:08:00,2022-03-13 22:43:00,S_0,13541,8,4454974,CKB
LINE_0,S_0,2022-03-13 22:51:00,2022-03-13 23:24:00,S_2,14519,4,4454974,CKB
LINE_0,S_2,2022-03-13 23:28:00,2022-03-14 00:03:00,S_0,13541,8,4454974,CKB
LINE_0,S_0,2022-03-14 00:11:00,2022-03-14 00:44:00,S_2,14519,0,4454974,CKB
LINE_1,S_2,2022-03-14 00:44:00,2022-03-14 00:54:00,OPPS_3,4.1,25,4454974,CKB
LINE_1,OPPS_3,2022-03-14 01:19:00,2022-03-14 01:42:00,S_4,8.36,6,4454974,CKB
LINE_1,S_4,2022-03-14 01:48:00,2022-03-14 02:06:00,OPPS_3,9067,13,4454974,CKB
LINE_1,OPPS_3,2022-03-14 02:19:00,2022-03-14 02:42:00,S_4,8.36,6,4454974,CKB
LINE_1,S_4,2022-03-14 02:48:00,2022-03-14 03:06:00,OPPS_3,9067,13,4454974,CKB
LINE_1,OPPS_3,2022-03-14 03:19:00,2022-03-14 03:42:00,S_4,8.36,6,4454974,CKB
LINE_1,S_4,2022-03-14 03:48:00,2022-03-14 04:06:00,OPPS_3,9067,0,4454974,CKB
LINE_1,OPPS_3,2022-03-14 04:06:00,2022-03-14 04:06:00,DEPS_1,0.06,0,4454974,CKB
LINE_2,DEPS_1,2022-03-13 21:06:00,2022-03-13 21:06:00,S_6,0.06,0,4664782,CKB
LINE_2,S_6,2022-03-13 21:06:00,2022-03-13 21:34:00,S_7,13018,19,4664782,CKB
LINE_2,S_7,2022-03-13 21:53:00,2022-03-13 22:13:00,S_8,10332,17,4664782,CKB
LINE_2,S_8,2022-03-13 22:30:00,2022-03-13 22:54:00,S_7,10.48,19,4664782,CKB
LINE_2,S_7,2022-03-13 23:13:00,2022-03-13 23:33:00,S_8,10332,17,4664782,CKB
LINE_2,S_8,2022-03-13 23:50:00,2022-03-14 00:14:00,S_7,10.48,2,4664782,CKB
LINE_2,S_7,2022-03-14 00:16:00,2022-03-14 00:23:00,S_9,3709,5,4664782,CKB
LINE_3,S_9,2022-03-14 00:28:00,2022-03-14 00:44:00,OPPS_10,6404,3,4664782,CKB
LINE_3,OPPS_10,2022-03-14 00:47:00,2022-03-14 01:10:00,S_11,10579,7,4664782,CKB
LINE_3,S_11,2022-03-14 01:17:00,2022-03-14 01:44:00,OPPS_10,12007,3,4664782,CKB
LINE_3,OPPS_10,2022-03-14 01:47:00,2022-03-14 02:10:00,S_11,10579,7,4664782,CKB
LINE_3,S_11,2022-03-14 02:17:00,2022-03-14 02:44:00,OPPS_10,12007,3,4664782,CKB
LINE_3,OPPS_10,2022-03-14 02:47:00,2022-03-14 03:10:00,S_11,10579,7,4664782,CKB
LINE_3,S_11,2022-03-14 03:17:00,2022-03-14 03:44:00,OPPS_10,12007,3,4664782,CKB
LINE_3,OPPS_10,2022-03-14 03:47:00,2022-03-14 04:10:00,S_11,10579,7,4664782,CKB
LINE_3,S_11,2022-03-14 04:17:00,2022-03-14 04:44:00,OPPS_10,12007,0,4664782,CKB
LINE_3,OPPS_10,2022-03-14 04:44:00,2022-03-14 04:44:00,DEPS_1,0.06,0,4664782,CKB
LINE_2,DEPS_1,2022-03-13 20:26:00,2022-03-13 20:26:00,S_6,0.06,0,4762788,CKB
LINE_2,S_6,2022-03-13 20:26:00,2022-03-13 20:56:00,S_12,14097,14,4762788,CKB
LINE_2,S_12,2022-03-13 21:10:00,2022-03-13 21:38:00,S_6,13.19,8,4762788,CKB
LINE_2,S_6,2022-03-13 21:46:00,2022-03-13 22:14:00,S_7,13018,19,4762788,CKB
LINE_2,S_7,2022-03-13 22:33:00,2022-03-13 22:53:00,S_8,10332,17,4762788,CKB
LINE_2,S_8,2022-03-13 23:10:00,2022-03-13 23:34:00,S_7,10.48,19,4762788,CKB
LINE_2,S_7,2022-03-13 23:53:00,2022-03-14 00:13:00,S_8,10332,2,4762788,CKB
LINE_2,S_8,2022-03-14 00:15:00,2022-03-14 00:16:00,OPPS_10,506,1,4762788,CKB
LINE_3,OPPS_10,2022-03-14 00:17:00,2022-03-14 00:40:00,S_11,10579,7,4762788,CKB
LINE_3,S_11,2022-03-14 00:47:00,2022-03-14 01:14:00,OPPS_10,12007,3,4762788,CKB
LINE_3,OPPS_10,2022-03-14 01:17:00,2022-03-14 01:40:00,S_11,10579,7,4762788,CKB
LINE_3,S_11,2022-03-14 01:47:00,2022-03-14 02:14:00,OPPS_10,12007,3,4762788,CKB
LINE_3,OPPS_10,2022-03-14 02:17:00,2022-03-14 02:40:00,S_11,10579,7,4762788,CKB
LINE_3,S_11,2022-03-14 02:47:00,2022-03-14 03:14:00,OPPS_10,12007,3,4762788,CKB
LINE_3,OPPS_10,2022-03-14 03:17:00,2022-03-14 03:40:00,S_11,10579,7,4762788,CKB
LINE_3,S_11,2022-03-14 03:47:00,2022-03-14 04:14:00,OPPS_10,12007,3,4762788,CKB
LINE_3,OPPS_10,2022-03-14 04:17:00,2022-03-14 04:40:00,S_11,10579,3,4762788,CKB
LINE_4,S_11,2022-03-14 04:43:00,2022-03-14 04:58:00,S_13,6161,0,4762788,CKB
LINE_4,S_13,2022-03-14 04:58:00,2022-03-14 04:58:00,DEPS_1,0.06,0,4762788,CKB
LINE_20,DEPS_1,2022-03-07 00:32:00,2022-03-07 00:32:00,S_13,0.06,0,4747688,CKB
LINE_20,S_13,2022-03-07 00:32:00,2022-03-07 00:44:00,S_40,4212,3,4747688,CKB
LINE_20,S_40,2022-03-07 00:47:00,2022-03-07 01:16:00,S_41,13048,0,4747688,CKB
LINE_20,S_41,2022-03-07 01:16:00,2022-03-07 01:42:00,S_40,12869,5,4747688,CKB
LINE_20,S_40,2022-03-07 01:47:00,2022-03-07 02:16:00,S_41,13048,0,4747688,CKB
LINE_20,S_41,2022-03-07 02:16:00,2022-03-07 02:42:00,S_40,12869,5,4747688,CKB
LINE_20,S_40,2022-03-07 02:47:00,2022-03-07 03:16:00,S_41,13048,0,4747688,CKB
LINE_20,S_41,2022-03-07 03:16:00,2022-03-07 03:42:00,S_40,12869,5,4747688,CKB
LINE_20,S_40,2022-03-07 03:47:00,2022-03-07 04:16:00,S_41,13048,0,4747688,CKB
LINE_20,S_41,2022-03-07 04:16:00,2022-03-07 04:34:00,DEPS_42,9538,0,4747688,CKB
LINE_20,DEPS_42,2022-03-07 04:34:00,2022-03-07 04:34:00,DEPS_1,0.06,0,4747688,CKB
LINE_20,DEPS_1,2022-03-07 00:17:00,2022-03-07 00:17:00,S_40,0.06,0,4747699,CKB
LINE_20,S_40,2022-03-07 00:17:00,2022-03-07 00:46:00,S_41,13048,0,4747699,CKB
LINE_20,S_41,2022-03-07 00:46:00,2022-03-07 01:12:00,S_40,12869,5,4747699,CKB
LINE_20,S_40,2022-03-07 01:17:00,2022-03-07 01:46:00,S_41,13048,0,4747699,CKB
LINE_20,S_41,2022-03-07 01:46:00,2022-03-07 02:12:00,S_40,12869,5,4747699,CKB
LINE_20,S_40,2022-03-07 02:17:00,2022-03-07 02:46:00,S_41,13048,0,4747699,CKB
LINE_20,S_41,2022-03-07 02:46:00,2022-03-07 03:12:00,S_40,12869,5,4747699,CKB
LINE_20,S_40,2022-03-07 03:17:00,2022-03-07 03:46:00,S_41,13048,0,4747699,CKB
LINE_20,S_41,2022-03-07 03:46:00,2022-03-07 04:12:00,S_40,12869,5,4747699,CKB
LINE_20,S_40,2022-03-07 04:17:00,2022-03-07 04:28:00,S_13,4316,0,4747699,CKB
LINE_20,S_13,2022-03-07 04:28:00,2022-03-07 04:28:00,DEPS_1,0.06,0,4747699,CKB
LINE_8,DEPS_1,2022-03-07 00:32:00,2022-03-07 00:32:00,S_13,0.06,0,4627068,CKB
LINE_8,S_13,2022-03-07 00:32:00,2022-03-07 00:57:00,OPPS_21,11545,6,4627068,CKB
LINE_8,OPPS_21,2022-03-07 01:03:00,2022-03-07 01:46:00,S_20,20579,1,4627068,CKB
LINE_8,S_20,2022-03-07 01:47:00,2022-03-07 02:25:00,OPPS_21,20641,8,4627068,CKB
LINE_8,OPPS_21,2022-03-07 02:33:00,2022-03-07 03:16:00,S_20,20579,1,4627068,CKB
LINE_8,S_20,2022-03-07 03:17:00,2022-03-07 03:55:00,OPPS_21,20641,8,4627068,CKB
LINE_8,OPPS_21,2022-03-07 04:03:00,2022-03-07 04:28:00,S_13,11499,0,4627068,CKB
LINE_8,S_13,2022-03-07 04:28:00,2022-03-07 04:28:00,DEPS_1,0.06,0,4627068,CKB
LINE_8,DEPS_1,2022-03-07 00:33:00,2022-03-07 00:33:00,OPPS_21,0.06,0,4627069,CKB
LINE_8,OPPS_21,2022-03-07 00:33:00,2022-03-07 01:16:00,S_20,20579,1,4627069,CKB
LINE_8,S_20,2022-03-07 01:17:00,2022-03-07 01:55:00,OPPS_21,20641,8,4627069,CKB
LINE_8,OPPS_21,2022-03-07 02:03:00,2022-03-07 02:46:00,S_20,20579,1,4627069,CKB
LINE_8,S_20,2022-03-07 02:47:00,2022-03-07 03:25:00,OPPS_21,20641,8,4627069,CKB
LINE_8,OPPS_21,2022-03-07 03:33:00,2022-03-07 04:16:00,S_20,20579,1,4627069,CKB
LINE_8,S_20,2022-03-07 04:17:00,2022-03-07 04:51:00,S_44,18752,0,4627069,CKB
LINE_8,S_44,2022-03-07 04:51:00,2022-03-07 04:51:00,DEPS_1,0.06,0,4627069,CKB
LINE_7,DEPS_1,2022-03-07 00:08:00,2022-03-07 00:08:00,S_18,0.06,0,4710317,CKB
LINE_7,S_18,2022-03-07 00:08:00,2022-03-07 00:27:00,S_19,7827,0,4710317,CKB
LINE_8,S_19,2022-03-07 00:27:00,2022-03-07 00:48:00,S_20,11079,0,4710317,CKB
LINE_8,S_20,2022-03-07 00:48:00,2022-03-07 01:25:00,OPPS_21,20641,8,4710317,CKB
LINE_8,OPPS_21,2022-03-07 01:33:00,2022-03-07 02:16:00,S_20,20579,1,4710317,CKB
LINE_8,S_20,2022-03-07 02:17:00,2022-03-07 02:55:00,OPPS_21,20641,8,4710317,CKB
LINE_8,OPPS_21,2022-03-07 03:03:00,2022-03-07 03:46:00,S_20,20579,1,4710317,CKB
LINE_8,S_20,2022-03-07 03:47:00,2022-03-07 04:25:00,OPPS_21,20641,0,4710317,CKB
LINE_8,OPPS_21,2022-03-07 04:25:00,2022-03-07 04:25:00,DEPS_1,0.06,0,4710317,CKB
LINE_23,DEPS_1,2022-03-07 00:30:00,2022-03-07 00:30:00,S_46,0.06,0,4619816,CKB
LINE_23,S_46,2022-03-07 00:30:00,2022-03-07 00:57:00,S_45,10083,7,4619816,CKB
LINE_23,S_45,2022-03-07 01:04:00,2022-03-07 01:30:00,S_46,9016,0,4619816,CKB
LINE_23,S_46,2022-03-07 01:30:00,2022-03-07 01:57:00,S_45,10083,7,4619816,CKB
LINE_23,S_45,2022-03-07 02:04:00,2022-03-07 02:30:00,S_46,9016,0,4619816,CKB
LINE_23,S_46,2022-03-07 02:30:00,2022-03-07 02:57:00,S_45,10083,7,4619816,CKB
LINE_23,S_45,2022-03-07 03:04:00,2022-03-07 03:30:00,S_46,9016,0,4619816,CKB
LINE_23,S_46,2022-03-07 03:30:00,2022-03-07 03:57:00,S_45,10083,7,4619816,CKB
LINE_23,S_45,2022-03-07 04:04:00,2022-03-07 04:30:00,S_46,9016,0,4619816,CKB
LINE_23,S_46,2022-03-07 04:30:00,2022-03-07 04:57:00,S_45,10083,0,4619816,CKB
LINE_23,S_45,2022-03-07 04:57:00,2022-03-07 04:57:00,DEPS_1,0.06,0,4619816,CKB
LINE_23,DEPS_1,2022-03-07 00:34:00,2022-03-07 00:34:00,S_45,0.06,0,4619817,CKB
LINE_23,S_45,2022-03-07 00:34:00,2022-03-07 01:00:00,S_46,9016,0,4619817,CKB
LINE_23,S_46,2022-03-07 01:00:00,2022-03-07 01:27:00,S_45,10083,7,4619817,CKB
LINE_23,S_45,2022-03-07 01:34:00,2022-03-07 02:00:00,S_46,9016,0,4619817,CKB
LINE_23,S_46,2022-03-07 02:00:00,2022-03-07 02:27:00,S_45,10083,7,4619817,CKB
LINE_23,S_45,2022-03-07 02:34:00,2022-03-07 03:00:00,S_46,9016,0,4619817,CKB
LINE_23,S_46,2022-03-07 03:00:00,2022-03-07 03:27:00,S_45,10083,7,4619817,CKB
LINE_23,S_45,2022-03-07 03:34:00,2022-03-07 04:00:00,S_46,9016,0,4619817,CKB
LINE_23,S_46,2022-03-07 04:00:00,2022-03-07 04:27:00,S_45,10083,0,4619817,CKB
LINE_23,S_45,2022-03-07 04:27:00,2022-03-07 04:27:00,DEPS_1,0.06,0,4619817,CKB
LINE_24,DEPS_1,2022-03-07 00:31:00,2022-03-07 00:31:00,OPPS_21,0.06,0,4374749,CKB
LINE_24,OPPS_21,2022-03-07 00:31:00,2022-03-07 00:44:00,S_47,4872,0,4374749,CKB
LINE_24,S_47,2022-03-07 00:44:00,2022-03-07 00:56:00,OPPS_21,5362,5,4374749,CKB
LINE_24,OPPS_21,2022-03-07 01:01:00,2022-03-07 01:14:00,S_47,4872,0,4374749,CKB
LINE_24,S_47,2022-03-07 01:14:00,2022-03-07 01:26:00,OPPS_21,5362,5,4374749,CKB
LINE_24,OPPS_21,2022-03-07 01:31:00,2022-03-07 01:44:00,S_47,4872,0,4374749,CKB
LINE_24,S_47,2022-03-07 01:44:00,2022-03-07 01:56:00,OPPS_21,5362,5,4374749,CKB
LINE_24,OPPS_21,2022-03-07 02:01:00,2022-03-07 02:14:00,S_47,4872,0,4374749,CKB
LINE_24,S_47,2022-03-07 02:14:00,2022-03-07 02:26:00,OPPS_21,5362,5,4374749,CKB
LINE_24,OPPS_21,2022-03-07 02:31:00,2022-03-07 02:44:00,S_47,4872,0,4374749,CKB
LINE_24,S_47,2022-03-07 02:44:00,2022-03-07 02:56:00,OPPS_21,5362,5,4374749,CKB
LINE_24,OPPS_21,2022-03-07 03:01:00,2022-03-07 03:14:00,S_47,4872,0,4374749,CKB
LINE_24,S_47,2022-03-07 03:14:00,2022-03-07 03:26:00,OPPS_21,5362,5,4374749,CKB
LINE_24,OPPS_21,2022-03-07 03:31:00,2022-03-07 03:44:00,S_47,4872,0,4374749,CKB
LINE_24,S_47,2022-03-07 03:44:00,2022-03-07 03:56:00,OPPS_21,5362,5,4374749,CKB
LINE_24,OPPS_21,2022-03-07 04:01:00,2022-03-07 04:14:00,S_47,4872,0,4374749,CKB
LINE_24,S_47,2022-03-07 04:14:00,2022-03-07 04:26:00,OPPS_21,5362,0,4374749,CKB
LINE_24,OPPS_21,2022-03-07 04:26:00,2022-03-07 04:26:00,DEPS_1,0.06,0,4374749,CKB
LINE_25,DEPS_1,2022-03-07 00:31:00,2022-03-07 00:31:00,OPPS_21,0.06,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 00:31:00,2022-03-07 00:45:00,S_48,5225,2,4374873,CKB
LINE_25,S_48,2022-03-07 00:47:00,2022-03-07 01:01:00,OPPS_21,7617,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 01:01:00,2022-03-07 01:15:00,S_48,5225,2,4374873,CKB
LINE_25,S_48,2022-03-07 01:17:00,2022-03-07 01:31:00,OPPS_21,7617,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 01:31:00,2022-03-07 01:45:00,S_48,5225,2,4374873,CKB
LINE_25,S_48,2022-03-07 01:47:00,2022-03-07 02:01:00,OPPS_21,7617,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 02:01:00,2022-03-07 02:15:00,S_48,5225,2,4374873,CKB
LINE_25,S_48,2022-03-07 02:17:00,2022-03-07 02:31:00,OPPS_21,7617,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 02:31:00,2022-03-07 02:45:00,S_48,5225,2,4374873,CKB
LINE_25,S_48,2022-03-07 02:47:00,2022-03-07 03:01:00,OPPS_21,7617,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 03:01:00,2022-03-07 03:15:00,S_48,5225,2,4374873,CKB
LINE_25,S_48,2022-03-07 03:17:00,2022-03-07 03:31:00,OPPS_21,7617,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 03:31:00,2022-03-07 03:45:00,S_48,5225,2,4374873,CKB
LINE_25,S_48,2022-03-07 03:47:00,2022-03-07 04:01:00,OPPS_21,7617,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 04:01:00,2022-03-07 04:15:00,S_48,5225,2,4374873,CKB
LINE_25,S_48,2022-03-07 04:17:00,2022-03-07 04:31:00,OPPS_21,7617,0,4374873,CKB
LINE_25,OPPS_21,2022-03-07 04:31:00,2022-03-07 04:31:00,DEPS_1,0.06,0,4374873,CKB
LINE_26,DEPS_1,2022-03-07 00:43:00,2022-03-07 00:43:00,S_49,0.06,0,4375018,CKB
LINE_26,S_49,2022-03-07 00:43:00,2022-03-07 00:53:00,S_50,4507,0,4375018,CKB
LINE_26,S_50,2022-03-07 00:53:00,2022-03-07 01:03:00,S_49,4408,10,4375018,CKB
LINE_26,S_49,2022-03-07 01:13:00,2022-03-07 01:23:00,S_50,4507,0,4375018,CKB
LINE_26,S_50,2022-03-07 01:23:00,2022-03-07 01:33:00,S_49,4408,10,4375018,CKB
LINE_26,S_49,2022-03-07 01:43:00,2022-03-07 01:53:00,S_50,4507,0,4375018,CKB
LINE_26,S_50,2022-03-07 01:53:00,2022-03-07 02:03:00,S_49,4408,10,4375018,CKB
LINE_26,S_49,2022-03-07 02:13:00,2022-03-07 02:23:00,S_50,4507,0,4375018,CKB
LINE_26,S_50,2022-03-07 02:23:00,2022-03-07 02:33:00,S_49,4408,10,4375018,CKB
LINE_26,S_49,2022-03-07 02:43:00,2022-03-07 02:53:00,S_50,4507,0,4375018,CKB
LINE_26,S_50,2022-03-07 02:53:00,2022-03-07 03:03:00,S_49,4408,10,4375018,CKB
LINE_26,S_49,2022-03-07 03:13:00,2022-03-07 03:23:00,S_50,4507,0,4375018,CKB
LINE_26,S_50,2022-03-07 03:23:00,2022-03-07 03:33:00,S_49,4408,10,4375018,CKB
LINE_26,S_49,2022-03-07 03:43:00,2022-03-07 03:53:00,S_50,4507,0,4375018,CKB
LINE_26,S_50,2022-03-07 03:53:00,2022-03-07 04:03:00,S_49,4408,10,4375018,CKB
LINE_26,S_49,2022-03-07 04:13:00,2022-03-07 04:23:00,S_50,4507,0,4375018,CKB
LINE_26,S_50,2022-03-07 04:23:00,2022-03-07 04:33:00,S_49,4408,0,4375018,CKB
LINE_26,S_49,2022-03-07 04:33:00,2022-03-07 04:33:00,DEPS_1,0.06,0,4375018,CKB
LINE_27,DEPS_1,2022-03-13 15:46:00,2022-03-13 15:46:00,S_14,0.06,0,4458713,CKB
LINE_27,S_14,2022-03-13 15:46:00,2022-03-13 15:53:00,S_51,3147,12,4458713,CKB
LINE_27,S_51,2022-03-13 16:05:00,2022-03-13 16:15:00,S_14,3469,0,4458713,CKB
LINE_27,S_14,2022-03-13 16:15:00,2022-03-13 16:23:00,S_51,3351,12,4458713,CKB
LINE_27,S_51,2022-03-13 16:35:00,2022-03-13 16:45:00,S_14,3469,0,4458713,CKB
LINE_27,S_14,2022-03-13 16:45:00,2022-03-13 16:53:00,S_51,3351,12,4458713,CKB
LINE_27,S_51,2022-03-13 17:05:00,2022-03-13 17:15:00,S_14,3469,0,4458713,CKB
LINE_27,S_14,2022-03-13 17:15:00,2022-03-13 17:23:00,S_51,3351,12,4458713,CKB
LINE_27,S_51,2022-03-13 17:35:00,2022-03-13 17:45:00,S_14,3469,0,4458713,CKB
LINE_27,S_14,2022-03-13 17:45:00,2022-03-13 17:53:00,S_51,3351,12,4458713,CKB
LINE_27,S_51,2022-03-13 18:05:00,2022-03-13 18:15:00,S_14,3469,0,4458713,CKB
LINE_27,S_14,2022-03-13 18:15:00,2022-03-13 18:23:00,S_51,3351,0,4458713,CKB
LINE_28,S_51,2022-03-13 18:23:00,2022-03-13 18:29:00,S_14,3.1,22,4458713,CKB
LINE_28,S_14,2022-03-13 18:51:00,2022-03-13 19:02:00,S_52,4338,0,4458713,CKB
LINE_28,S_52,2022-03-13 19:02:00,2022-03-13 19:13:00,S_14,4427,12,4458713,CKB
LINE_5,S_14,2022-03-13 19:25:00,2022-03-13 19:38:00,S_15,6086,3,4458713,CKB
LINE_5,S_15,2022-03-13 19:41:00,2022-03-13 19:55:00,S_14,6232,0,4458713,CKB
LINE_5,S_14,2022-03-13 19:55:00,2022-03-13 20:08:00,S_15,6086,3,4458713,CKB
LINE_5,S_15,2022-03-13 20:11:00,2022-03-13 20:25:00,S_14,6232,6,4458713,CKB
LINE_28,S_14,2022-03-13 20:31:00,2022-03-13 20:42:00,S_52,4338,0,4458713,CKB
LINE_28,S_52,2022-03-13 20:42:00,2022-03-13 20:53:00,S_14,4427,18,4458713,CKB
LINE_28,S_14,2022-03-13 21:11:00,2022-03-13 21:22:00,S_52,4338,0,4458713,CKB
LINE_28,S_52,2022-03-13 21:22:00,2022-03-13 21:33:00,S_14,4427,18,4458713,CKB
LINE_28,S_14,2022-03-13 21:51:00,2022-03-13 22:02:00,S_52,4338,0,4458713,CKB
LINE_28,S_52,2022-03-13 22:02:00,2022-03-13 22:13:00,S_14,4427,18,4458713,CKB
LINE_28,S_14,2022-03-13 22:31:00,2022-03-13 22:42:00,S_52,4338,0,4458713,CKB
LINE_28,S_52,2022-03-13 22:42:00,2022-03-13 22:53:00,S_14,4427,2,4458713,CKB
LINE_5,S_14,2022-03-13 22:55:00,2022-03-13 23:08:00,S_15,6086,3,4458713,CKB
LINE_5,S_15,2022-03-13 23:11:00,2022-03-13 23:25:00,S_14,6232,0,4458713,CKB
LINE_5,S_14,2022-03-13 23:25:00,2022-03-13 23:38:00,S_15,6086,3,4458713,CKB
LINE_5,S_15,2022-03-13 23:41:00,2022-03-13 23:55:00,S_14,6232,0,4458713,CKB
LINE_5,S_14,2022-03-13 23:55:00,2022-03-14 00:08:00,S_15,6086,0,4458713,CKB
LINE_5,S_15,2022-03-14 00:08:00,2022-03-14 00:08:00,DEPS_1,0.06,0,4458713,CKB
LINE_6,DEPS_1,2022-03-13 07:05:00,2022-03-13 07:05:00,S_16,0.06,0,4426903,CKB
LINE_6,S_16,2022-03-13 07:05:00,2022-03-13 07:14:00,S_17,4781,0,4426903,CKB
LINE_6,S_17,2022-03-13 07:14:00,2022-03-13 07:23:00,S_16,5139,2,4426903,CKB
LINE_6,S_16,2022-03-13 07:25:00,2022-03-13 07:34:00,S_17,4781,0,4426903,CKB
LINE_6,S_17,2022-03-13 07:34:00,2022-03-13 07:43:00,S_16,5139,22,4426903,CKB
LINE_6,S_16,2022-03-13 08:05:00,2022-03-13 08:14:00,S_17,4781,0,4426903,CKB
LINE_6,S_17,2022-03-13 08:14:00,2022-03-13 08:23:00,S_16,5139,2,4426903,CKB
LINE_6,S_16,2022-03-13 08:25:00,2022-03-13 08:34:00,S_17,4781,0,4426903,CKB
